,code,name,eps_x,eps_yoy,bvps,roe_x,epcf,net_profits_x,profits_yoy,distrib,report_date,roe_y,net_profit_ratio,gross_profit_rate,net_profits_y,eps_y,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,time_point
75,000995,*ST皇台,-0.02,-0.0,,-2.96,,-375.2,31.33,,04-30,-3.0,-12.34,37.461999999999996,-3.752,-0.0211,30.4025,0.1713,2.4106,37.3351,0.09300000000000001,967.7419,0.0898,1002.2272,66.191,,8.6855,10.8212,-0.0,8.6855,0.8168,0.3118,1.4686,0.0742,23.083000000000002,76.917,-1.6272,-0.0916,,-0.11900000000000001,-11.9039,2016-04-27
76,601010,文峰股份,0.03,-81.25,,1.33,,5314.17,-55.17,,04-30,1.32,2.67,18.0647,53.1417,0.0287,1984.2035,1.0737,92.7308,0.9706,0.986,91.2779,0.8501,105.8699,-11.439,-55.3835,-1.3311,-1.2605,-81.25,-1.2717,0.8273,0.2147,9.874,735.2510000000001,59.9498,40.0502,0.095,0.0282,3.5666,0.0704,7.1464,2016-04-27
77,600623,华谊集团,0.07,-179.12,,0.94,,15201.06,-288.62,,04-30,0.93,1.62,6.2199,152.0106,0.0717,9326.4734,4.4046,4.5856,19.6267,2.552,35.2665,0.6378,141.1101,296.1937,,279.6634,135.8629,-179.1209,415.5403,1.37,1.0561,54.8499,388.4589,57.8057,42.1943,0.0474,0.0135,2.8511,0.0321,4.078,2016-04-27
78,600623,华谊集团,0.07,-179.12,,0.94,,15201.06,-288.62,,04-30,0.93,1.62,6.2199,152.0106,0.0717,9326.4734,4.4046,4.5856,19.6267,2.552,35.2665,0.6378,141.1101,296.1937,,279.6634,135.8629,-179.1209,415.5403,1.37,1.0561,54.8499,388.4589,57.8057,42.1943,0.0474,0.0135,2.8511,0.0321,4.078,2016-04-27
79,600623,华谊集团,0.07,-179.12,,0.94,,15201.06,-288.62,,04-30,0.93,1.62,6.2199,152.0106,0.0717,9326.4734,4.4046,4.5856,19.6267,2.552,35.2665,0.6378,141.1101,296.1937,,279.6634,135.8629,-179.1209,415.5403,1.37,1.0561,54.8499,388.4589,57.8057,42.1943,0.0474,0.0135,2.8511,0.0321,4.078,2016-04-27
80,601100,恒立液压,0.01,0.0,,0.12,,401.52,-26.35,,04-30,0.11,1.58,19.7059,4.0152,0.0063,253.405,0.4022,1.0085,89.2414,0.4343,207.23,0.12,750.0,-2.8951,-18.9442,0.5489,20.6414,0.0,0.6233,2.2018,1.6780000000000002,77.5777,261.4398,71.6718,28.3282,-0.1406,-0.0073,-8.8029,-0.0257,-3.7196,2016-04-27
81,603568,伟明环保,0.18,5.88,,4.81,,8279.1,17.92,,04-30,4.69,50.22,66.414,82.791,0.1824,164.8492,0.3632,0.9348,96.2773,1.3293,67.7048,0.2731,329.5496,1.0916,17.9155,74.9748,12.5881,5.8824,74.9748,2.8926,2.6771,108.5598,840.5675,55.61,44.39,0.1381,0.0072,0.275,0.0162,10.3629,2016-04-27
82,002024,苏宁易购,-0.04,-0.0,,-0.98,,-29611.8,-10.79,,04-30,-0.98,-0.92,15.9095,-296.118,-0.0401,31843.068,4.313,44.489,2.023,1.8459999999999999,48.7541,0.5429,165.7764,8.1342,,2.4485,7.6936,-0.0,1.8976,1.2127,0.9121,57.3421,-504.7899,34.1755,65.8245,-0.0789,-0.0274,,-0.0416,-5.0289,2016-04-27
83,002345,潮宏基,0.1,11.11,,3.12,,8054.43,0.43,,04-30,3.06,10.69,38.2315,80.5443,0.0953,753.205,0.8912,4.3659,20.6143,0.2836,317.3484,0.2678,336.0717,0.5426,0.7479,5.6662,1.3431,11.1111,5.5274,1.5638,0.6819,29.2029,979.8389,59.0929,40.9071,0.1935,0.0325,1.7994,0.0793,7.9337,2016-04-27
84,600662,强生控股,0.03,-12.88,,1.14,,3632.92,-12.89,,04-30,1.13,3.12,16.6984,36.3292,0.0344,1162.6814,1.1037,6.2497,14.4007,0.7587,118.624,0.41200000000000003,218.4466,11.6193,-24.3137,10.3095,12.6315,-12.8788,2.1746,0.8857,0.4941,29.9648,717.4637,52.9254,47.0746,0.0935,0.016,2.6948,0.0339,3.4704,2016-04-27
85,002361,神剑股份,0.07,37.25,,1.66,,2878.24,47.73,,04-30,1.64,11.34,26.3226,28.7824,0.0667,253.6845,0.5881,0.4983,180.6141,1.8079,49.7815,0.1683,534.7594,5.2921,47.7613,45.9383,32.9639,37.2549,45.9015,2.7905,2.5954,114.6039,903.9157,74.1519,25.8481,0.1778,0.0191,1.5671,0.0739,8.3175,2016-04-27
86,600287,江苏舜天,0.05,10.25,,1.68,,2115.68,10.43,,04-30,1.66,2.01,10.0116,21.1568,0.0484,1049.8174,2.4034,3.3560000000000003,26.8176,2.5385,35.454,0.4705,191.2859,-22.2454,15.159,3.0779,-29.0273,10.2506,4.194,1.271,1.0481,35.4669,449.8242,45.7363,54.2637,0.0239,0.0078,0.9815,0.0143,1.4381,2016-04-27
87,000625,长安汽车,0.57,7.55,,7.49,,267301.71,7.16,,04-30,7.21,14.06,14.3472,2673.0171,0.5732,19001.0518,4.0749,17.7136,5.0808,1.9075,47.1822,0.3604,249.7225,4.4175,7.3424,31.8582,25.5944,7.5472,31.726999999999997,1.0544,0.8794,36.6623,-6004.6475,38.8251,61.1749,0.085,0.017,0.6072,0.0279,3.1642,2016-04-27
88,002409,雅克科技,0.1,-4.55,,1.28,,1743.75,-4.54,,04-30,1.27,8.19,25.5147,17.4375,0.1048,212.6922,1.2788,1.4059,64.0159,1.0891,82.637,0.2108,426.945,-25.8317,-4.5422,6.0807,0.5418,-4.5537,6.0807,4.4110000000000005,3.6505,67.3152,-1984.9846,86.2174,13.7826,0.0774,0.0104,0.9439,0.0752,8.0834,2016-04-27
89,002425,凯撒文化,0.03,36.84,,0.6,,1183.07,61.45,,04-30,0.59,11.21,45.0558,11.8307,0.0272,105.4652,0.2428,0.6546,137.4885,0.1867,482.0568,0.1466,613.9154,4.8622,71.3299,3.1664,1.7971,36.8421,4.1026,1.3669,0.7979999999999999,17.8563,1109.2674,80.6289,19.3711,0.5717,0.0227,6.1743,0.1171,11.818,2016-04-27
90,600363,联创光电,0.07,12.86,,1.64,,3151.43,12.8,,04-30,1.62,5.38,14.6419,31.5143,0.071,585.7155,1.3207,0.7731,116.4144,1.1488,78.3426,0.2977,302.3178,13.577,34.7306,7.3732,7.627999999999999,12.8571,7.289,1.5065,1.1843,39.2045,524.7293,59.6827,40.3173,-0.0752,-0.0122,-1.2316,-0.0303,-3.3213,2016-04-27
91,600010,包钢股份,-0.02,-2916.67,,-1.18,,-55044.41,-5664.07,,04-30,-1.18,-10.14,-13.3442,-550.4441,-0.0169,5425.5174,0.1666,4.029,22.338,0.4215,213.5231,0.1548,581.3953,-17.4134,-9965.2686,144.172,35.2715,-2916.6667,145.6239,0.3986,0.2193,6.4498,-161.8178,33.133,66.867,0.0432,0.0017,,0.0025,0.2821,2016-04-27
92,600010,包钢股份,-0.02,-2916.67,,-1.18,,-55044.41,-5664.07,,04-30,-1.18,-10.14,-13.3442,-550.4441,-0.0169,5425.5174,0.1666,4.029,22.338,0.4215,213.5231,0.1548,581.3953,-17.4134,-9965.2686,144.172,35.2715,-2916.6667,145.6239,0.3986,0.2193,6.4498,-161.8178,33.133,66.867,0.0432,0.0017,,0.0025,0.2821,2016-04-27
93,000739,普洛药业,0.03,-21.43,,1.55,,3775.02,-21.47,,04-30,1.53,3.83,26.6143,37.7502,0.0329,984.1147,0.858,1.4325,62.8272,0.9359999999999999,96.1538,0.3821,235.5404,-5.2146,-21.4747,4.2703,8.0922,-21.4286,4.266,0.9565,0.6641,29.5224,462.9454,44.08,55.92,-0.1232,-0.0218,-3.2123,-0.0389,-4.3194,2016-04-27
94,000739,普洛药业,0.03,-21.43,,1.55,,3775.02,-21.47,,04-30,1.53,3.83,26.6143,37.7502,0.0329,984.1147,0.858,1.4325,62.8272,0.9359999999999999,96.1538,0.3821,235.5404,-5.2146,-21.4747,4.2703,8.0922,-21.4286,4.266,0.9565,0.6641,29.5224,462.9454,44.08,55.92,-0.1232,-0.0218,-3.2123,-0.0389,-4.3194,2016-04-27
95,600029,南方航空,0.27,42.11,,6.66,,268300.0,40.99,,04-30,6.45,9.58,22.0305,2683.0,0.2732,27993.0,2.8513,10.1295,8.8849,13.18,6.8285,2.0681,43.5182,0.9921,36.6305,10.5746,-0.9876,42.1053,11.0272,0.2021,0.1748,5.9161,619.8946,28.2229,71.7771,0.1738,0.0261,1.6083,0.0363,7.7704,2016-04-27
96,600029,南方航空,0.27,42.11,,6.66,,268300.0,40.99,,04-30,6.45,9.58,22.0305,2683.0,0.2732,27993.0,2.8513,10.1295,8.8849,13.18,6.8285,2.0681,43.5182,0.9921,36.6305,10.5746,-0.9876,42.1053,11.0272,0.2021,0.1748,5.9161,619.8946,28.2229,71.7771,0.1738,0.0261,1.6083,0.0363,7.7704,2016-04-27
97,603022,新通联,0.09,-40.0,,1.28,,716.55,-19.69,,04-30,1.26,6.93,23.3466,7.1655,0.0895,103.2985,1.2912,1.1218,80.2282,1.0709,84.0415,0.23199999999999998,387.931,-12.942,-19.6873,,,-40.0,,5.9153,4.8977,121.3156,-11872.6571,87.4299,12.5701,0.012,0.0019,0.1727,0.0152,1.6663,2016-04-27
98,603022,新通联,0.09,-40.0,,1.28,,716.55,-19.69,,04-30,1.26,6.93,23.3466,7.1655,0.0895,103.2985,1.2912,1.1218,80.2282,1.0709,84.0415,0.23199999999999998,387.931,-12.942,-19.6873,,,-40.0,,5.9153,4.8977,121.3156,-11872.6571,87.4299,12.5701,0.012,0.0019,0.1727,0.0152,1.6663,2016-04-27
99,600485,信威集团,0.16,14.29,,4.04,,46424.98,51.87,,04-30,4.31,49.22,91.6434,464.2498,0.1587,943.1332,0.3225,0.2075,433.7349,0.1189,756.9386,0.0644,1397.5155,276.4952,53.1988,-0.5104,31.0781,14.2857,1.2079,3.4926,3.3127,176.8938,605.8886,62.9563,37.0437,-1.2043,-0.065,-2.3136,-0.1756,-27.2789,2016-04-27
100,600485,信威集团,0.16,14.29,,4.04,,46424.98,51.87,,04-30,4.31,49.22,91.6434,464.2498,0.1587,943.1332,0.3225,0.2075,433.7349,0.1189,756.9386,0.0644,1397.5155,276.4952,53.1988,-0.5104,31.0781,14.2857,1.2079,3.4926,3.3127,176.8938,605.8886,62.9563,37.0437,-1.2043,-0.065,-2.3136,-0.1756,-27.2789,2016-04-27
101,000837,秦川机床,-0.04,37.06,,-1.07,,-2976.38,37.13,,04-30,-1.07,-5.19,11.3559,-29.7638,-0.0429,573.0893,0.8265,0.7966,112.9802,0.2867,313.91700000000003,0.1421,633.3568,-5.1937,,-3.3686,6.8135,37.0607,-7.9504,1.4718,0.8318,37.7413,-165.7088,50.075,49.925,-0.1631,-0.0137,,-0.0274,-3.3631,2016-04-27
102,000837,秦川机床,-0.04,37.06,,-1.07,,-2976.38,37.13,,04-30,-1.07,-5.19,11.3559,-29.7638,-0.0429,573.0893,0.8265,0.7966,112.9802,0.2867,313.91700000000003,0.1421,633.3568,-5.1937,,-3.3686,6.8135,37.0607,-7.9504,1.4718,0.8318,37.7413,-165.7088,50.075,49.925,-0.1631,-0.0137,,-0.0274,-3.3631,2016-04-27
103,600843,上工申贝,0.08,3.08,3.28,2.35,,4219.28,3.12,,04-30,2.34,6.65,30.3492,42.1928,0.0769,634.242,1.1561,1.5814,56.9116,0.7272,123.7624,0.2833,317.6844,38.0146,4.7199,22.8671,23.3228,3.0831,8.7754,2.6921,1.9243,74.2518,1205.4654,62.6117,37.3883,-0.0855,-0.0163,-1.1613,-0.0437,-6.5729,2016-04-27
104,600843,上工申贝,0.08,3.08,3.28,2.35,,4219.28,3.12,,04-30,2.34,6.65,30.3492,42.1928,0.0769,634.242,1.1561,1.5814,56.9116,0.7272,123.7624,0.2833,317.6844,38.0146,4.7199,22.8671,23.3228,3.0831,8.7754,2.6921,1.9243,74.2518,1205.4654,62.6117,37.3883,-0.0855,-0.0163,-1.1613,-0.0437,-6.5729,2016-04-27
105,600861,北京城乡,0.09,-1.32,,1.22,,2833.21,-1.27,,04-30,1.21,3.87,27.3305,28.3321,0.0894,731.7901,2.3099,31.2121,2.8835,0.3618,248.7562,0.3425,262.7737,18.7075,-4.5773,0.413,0.3407,-1.3245,2.319,2.3736,0.7186,58.8526,597.2546,54.3817,45.6183,0.0418,0.006999999999999999,1.0845,0.0153,3.5332,2016-04-27
106,600861,北京城乡,0.09,-1.32,,1.22,,2833.21,-1.27,,04-30,1.21,3.87,27.3305,28.3321,0.0894,731.7901,2.3099,31.2121,2.8835,0.3618,248.7562,0.3425,262.7737,18.7075,-4.5773,0.413,0.3407,-1.3245,2.319,2.3736,0.7186,58.8526,597.2546,54.3817,45.6183,0.0418,0.006999999999999999,1.0845,0.0153,3.5332,2016-04-27
107,000096,广聚能源,0.02,-92.38,,0.4,,809.28,-94.16,,04-30,0.4,3.93,17.0244,8.0928,0.0153,205.9124,0.3899,56.2278,1.6006,5.7176,15.7409,0.1593,564.9718,-18.6368,-93.5572,0.3946,-4.5496,-92.3839,0.36,8.7522,8.4069,752.7543,-131.1141,92.0994,7.9006,-0.278,-0.026000000000000002,-6.3862,-0.32899999999999996,-38.844,2016-04-27
108,000096,广聚能源,0.02,-92.38,,0.4,,809.28,-94.16,,04-30,0.4,3.93,17.0244,8.0928,0.0153,205.9124,0.3899,56.2278,1.6006,5.7176,15.7409,0.1593,564.9718,-18.6368,-93.5572,0.3946,-4.5496,-92.3839,0.36,8.7522,8.4069,752.7543,-131.1141,92.0994,7.9006,-0.278,-0.026000000000000002,-6.3862,-0.32899999999999996,-38.844,2016-04-27
109,600182,S佳通,0.11,-8.33,,3.2,,3659.55,-9.22,,04-30,3.14,5.63,25.004,36.5955,0.1076,649.3344,1.9098,0.7382,121.9182,1.4542,61.8897,0.3894,231.1248,-14.7207,-9.2916,-6.8111,-11.8481,-8.3333,-0.4635,2.3843,1.8829,40.9163,3180.2199,71.5083,28.4917,0.3592,0.0849,3.1529,0.2978,34.3622,2016-04-27
110,600182,S佳通,0.11,-8.33,,3.2,,3659.55,-9.22,,04-30,3.14,5.63,25.004,36.5955,0.1076,649.3344,1.9098,0.7382,121.9182,1.4542,61.8897,0.3894,231.1248,-14.7207,-9.2916,-6.8111,-11.8481,-8.3333,-0.4635,2.3843,1.8829,40.9163,3180.2199,71.5083,28.4917,0.3592,0.0849,3.1529,0.2978,34.3622,2016-04-27
111,600578,京能电力,0.07,-30.0,,2.07,,33453.09,-26.27,,04-30,2.04,18.13,22.9116,334.5309,0.0724,1844.7275,0.3995,1.8897,47.6266,4.3691,20.5992,0.4055,221.9482,-29.6354,-30.3246,9.7403,-0.9755,-30.0,10.6721,0.565,0.5215,30.0404,319.5453,51.8397,48.1603,0.3789,0.0179,1.8084,0.0371,9.2162,2016-04-27
112,000960,锡业股份,-0.01,-96.36,,-0.15,,-1437.71,-95.32,,04-30,-0.18,-0.26,8.8897,-14.3771,-0.0097,5380.2446,3.6549,6.8108,13.2143,1.4546,61.8727,0.6452,139.4916,9.5235,,27.8771,21.0457,-96.3643,13.8072,0.5868,0.3424,15.5496,108.0436,31.8383,68.1617,0.0781,0.0154,43.6108,0.0225,2.9943,2016-04-27
113,000960,锡业股份,-0.01,-96.36,,-0.15,,-1437.71,-95.32,,04-30,-0.18,-0.26,8.8897,-14.3771,-0.0097,5380.2446,3.6549,6.8108,13.2143,1.4546,61.8727,0.6452,139.4916,9.5235,,27.8771,21.0457,-96.3643,13.8072,0.5868,0.3424,15.5496,108.0436,31.8383,68.1617,0.0781,0.0154,43.6108,0.0225,2.9943,2016-04-27
114,000960,锡业股份,-0.01,-96.36,,-0.15,,-1437.71,-95.32,,04-30,-0.18,-0.26,8.8897,-14.3771,-0.0097,5380.2446,3.6549,6.8108,13.2143,1.4546,61.8727,0.6452,139.4916,9.5235,,27.8771,21.0457,-96.3643,13.8072,0.5868,0.3424,15.5496,108.0436,31.8383,68.1617,0.0781,0.0154,43.6108,0.0225,2.9943,2016-04-27
115,600979,广安爱众,0.03,10.65,,1.33,,2086.01,10.58,,04-30,1.31,5.12,27.921999999999997,20.8601,0.028999999999999998,407.0207,0.5669,2.9757,30.245,2.3287,38.6482,0.4444,202.5203,7.9221,45.3514,2.6244,6.3951,10.6464,11.9834,0.5328,0.4499,30.4793,164.478,29.7264,70.2736,0.1678,0.0102,6.0031,0.0145,3.8241,2016-04-27
116,600199,金种子酒,0.05,24.69,,1.22,,2749.12,24.62,,04-30,1.21,5.76,59.1778,27.4912,0.0494,476.8252,0.8579,7.602,11.839,0.4324,208.1406,0.2115,425.5319,-8.5692,24.9965,1.3692,-0.011000000000000001,24.6851,1.3551,2.6172,2.0932,157.0921,-291.2833,69.7892,30.2108,-0.1218,-0.0178,-2.105,-0.0591,-6.8636,2016-04-27
117,600218,全柴动力,0.08,-9.91,,1.55,,2818.26,6.54,,04-30,1.53,3.31,12.3026,28.1826,0.0764,851.1434,2.3081,1.8157,49.5677,1.4852,60.5979,0.3917,229.7677,-11.2853,5.559,2.8151,-1.0117,-9.9057,2.95,1.6843,1.3108,22.7917,-1256.5091,56.0583,43.9417,0.0835,0.0213,2.5408,0.0485,5.1891,2016-04-27
118,002623,亚玛顿,0.07,-41.67,,0.5,,1071.57,-45.46,,04-30,0.49,4.42,15.3652,10.7157,0.0669,242.1498,1.5134,0.9344,96.3185,1.1052,81.4332,0.1951,461.3019,13.827,-45.4601,2.123,8.9826,-41.6667,2.123,2.2286,1.8716,105.9389,862.1759,75.7696,24.2304,-0.1364,-0.0115,-3.0821,-0.0476,-5.6301,2016-04-27
119,002623,亚玛顿,0.07,-41.67,,0.5,,1071.57,-45.46,,04-30,0.49,4.42,15.3652,10.7157,0.0669,242.1498,1.5134,0.9344,96.3185,1.1052,81.4332,0.1951,461.3019,13.827,-45.4601,2.123,8.9826,-41.6667,2.123,2.2286,1.8716,105.9389,862.1759,75.7696,24.2304,-0.1364,-0.0115,-3.0821,-0.0476,-5.6301,2016-04-27
120,001696,宗申动力,0.08,-2.12,,2.43,,8983.19,-2.22,,04-30,2.4,7.99,19.6677,89.8319,0.0784,1123.527,0.9812,1.9638,45.8295,2.4136,37.2887,0.24600000000000002,365.8537,7.96,-1.9626,10.9456,3.5216,-2.1197,10.2674,3.354,3.0823,175.1251,806.1478,65.6871,34.3129,0.1329,0.0233,1.436,0.068,11.0185,2016-04-27
121,001696,宗申动力,0.08,-2.12,,2.43,,8983.19,-2.22,,04-30,2.4,7.99,19.6677,89.8319,0.0784,1123.527,0.9812,1.9638,45.8295,2.4136,37.2887,0.24600000000000002,365.8537,7.96,-1.9626,10.9456,3.5216,-2.1197,10.2674,3.354,3.0823,175.1251,806.1478,65.6871,34.3129,0.1329,0.0233,1.436,0.068,11.0185,2016-04-27
122,000566,海南海药,0.11,-8.33,,2.48,,5900.49,2.31,,04-30,2.5,15.73,45.7925,59.0049,0.1081,374.8985,0.6874,0.9661,93.1581,0.5995,150.1251,0.146,616.4384,1.3388,2.6193,14.7901,16.5066,-8.3333,9.005,1.776,1.5592,46.8984,424.892,51.8599,48.1401,0.04,0.003,0.2497,0.0062,1.0165,2016-04-27
123,000566,海南海药,0.11,-8.33,,2.48,,5900.49,2.31,,04-30,2.5,15.73,45.7925,59.0049,0.1081,374.8985,0.6874,0.9661,93.1581,0.5995,150.1251,0.146,616.4384,1.3388,2.6193,14.7901,16.5066,-8.3333,9.005,1.776,1.5592,46.8984,424.892,51.8599,48.1401,0.04,0.003,0.2497,0.0062,1.0165,2016-04-27
124,600630,龙头股份,0.05,25.0,,1.32,,2247.99,26.63,,04-30,1.3,2.62,27.4383,22.4799,0.0529,857.9745,2.0194,2.8608,31.4597,0.8342,107.8878,0.4687,192.0205,-10.0217,26.6225,4.1023,0.2397,25.0,4.1045,3.073,1.6884,49.3019,1563.9593,74.7893,25.2107,0.1135,0.0424,4.3305,0.1681,16.8373,2016-04-27
125,600630,龙头股份,0.05,25.0,,1.32,,2247.99,26.63,,04-30,1.3,2.62,27.4383,22.4799,0.0529,857.9745,2.0194,2.8608,31.4597,0.8342,107.8878,0.4687,192.0205,-10.0217,26.6225,4.1023,0.2397,25.0,4.1045,3.073,1.6884,49.3019,1563.9593,74.7893,25.2107,0.1135,0.0424,4.3305,0.1681,16.8373,2016-04-27
126,600649,城投控股,0.24,-33.33,,3.49,,71091.27,-34.03,,04-30,3.48,38.93,26.8539,710.9127,0.2379,1825.9757,0.6112,4.3026,20.9176,0.0799,1126.4080000000001,0.077,1168.8312,51.8258,-33.6871,10.1164,3.8957,-33.3333,10.204,2.0894,0.6538,49.5715,1392.513,47.0567,52.9433,-0.3329,-0.0137,-0.8467,-0.0259,-5.2105,2016-04-27
127,600649,城投控股,0.24,-33.33,,3.49,,71091.27,-34.03,,04-30,3.48,38.93,26.8539,710.9127,0.2379,1825.9757,0.6112,4.3026,20.9176,0.0799,1126.4080000000001,0.077,1168.8312,51.8258,-33.6871,10.1164,3.8957,-33.3333,10.204,2.0894,0.6538,49.5715,1392.513,47.0567,52.9433,-0.3329,-0.0137,-0.8467,-0.0259,-5.2105,2016-04-27
128,002366,台海核电,0.26,331.0,,7.65,,11213.1,1426.98,,04-30,7.37,44.14,68.0926,112.131,0.2586,254.0199,0.5859,1.932,46.5839,0.0825,1090.9091,0.132,681.8182,127.0079,1435.8095,120.2445,359.6784,331.0,105.3877,0.9973,0.4876,28.6162,898.7033,37.5356,62.4644,0.1229,0.0072,0.2768,0.0115,1.6219,2016-04-27
129,002366,台海核电,0.26,331.0,,7.65,,11213.1,1426.98,,04-30,7.37,44.14,68.0926,112.131,0.2586,254.0199,0.5859,1.932,46.5839,0.0825,1090.9091,0.132,681.8182,127.0079,1435.8095,120.2445,359.6784,331.0,105.3877,0.9973,0.4876,28.6162,898.7033,37.5356,62.4644,0.1229,0.0072,0.2768,0.0115,1.6219,2016-04-27
130,002687,乔治白,0.03,-25.0,,0.95,,992.74,9.1,,04-30,0.99,6.36,46.0883,9.9274,0.0279,155.847,0.4391,0.8691,103.5554,0.4525,198.895,0.2623,343.1186,14.0262,24.2345,2.4368,-0.0732,-25.0,-0.8832,2.3495,1.5035,56.8609,-54086.1552,79.2717,20.7283,-0.5092,-0.0599,-8.4081,-0.2889,-33.4354,2016-04-27
131,002687,乔治白,0.03,-25.0,,0.95,,992.74,9.1,,04-30,0.99,6.36,46.0883,9.9274,0.0279,155.847,0.4391,0.8691,103.5554,0.4525,198.895,0.2623,343.1186,14.0262,24.2345,2.4368,-0.0732,-25.0,-0.8832,2.3495,1.5035,56.8609,-54086.1552,79.2717,20.7283,-0.5092,-0.0599,-8.4081,-0.2889,-33.4354,2016-04-27
132,000630,铜陵有色,-0.01,-133.33,,-0.63,,-8710.09,-266.61,,04-30,-0.63,-0.47,3.5056,-87.1009,-0.0091,18147.7001,1.8981,13.7199,6.5598,2.1382,42.0915,0.826,108.9588,-10.3977,-190.3495,-7.4556,-18.6805,-133.3333,-7.3812,0.89,0.5279,18.815,94.005,33.4632,66.5368,0.059000000000000004,0.0247,,0.0371,4.4104,2016-04-27
133,000630,铜陵有色,-0.01,-133.33,,-0.63,,-8710.09,-266.61,,04-30,-0.63,-0.47,3.5056,-87.1009,-0.0091,18147.7001,1.8981,13.7199,6.5598,2.1382,42.0915,0.826,108.9588,-10.3977,-190.3495,-7.4556,-18.6805,-133.3333,-7.3812,0.89,0.5279,18.815,94.005,33.4632,66.5368,0.059000000000000004,0.0247,,0.0371,4.4104,2016-04-27
134,600686,金龙汽车,0.09,0.0,,1.44,,5629.27,42.82,,04-30,1.42,0.92,13.7654,56.2927,0.0927,6100.7062,10.0549,0.4735,190.0739,1.9131,47.0441,0.2701,333.2099,45.875,18.4298,63.7607,41.5157,0.0,81.1614,1.3157,1.1792,23.258,2695.908,23.6987,76.3013,-0.2408,-0.0573,-14.655999999999999,-0.0751,-8.5173,2016-04-27
135,600686,金龙汽车,0.09,0.0,,1.44,,5629.27,42.82,,04-30,1.42,0.92,13.7654,56.2927,0.0927,6100.7062,10.0549,0.4735,190.0739,1.9131,47.0441,0.2701,333.2099,45.875,18.4298,63.7607,41.5157,0.0,81.1614,1.3157,1.1792,23.258,2695.908,23.6987,76.3013,-0.2408,-0.0573,-14.655999999999999,-0.0751,-8.5173,2016-04-27
136,600329,中新药业,0.16,0.0,,3.01,,11958.13,0.14,,04-30,2.96,7.27,32.4041,119.5813,0.1555,1643.8566,2.138,1.2554,71.6903,1.1525,78.0911,0.4006,224.66299999999998,1.4218,-8.2474,36.5952,10.6833,0.0,39.1989,2.1495,1.662,57.4882,1904.733,66.7882,33.2118,0.0721,0.0188,1.0279,0.0567,6.0542,2016-04-27
137,600329,中新药业,0.16,0.0,,3.01,,11958.13,0.14,,04-30,2.96,7.27,32.4041,119.5813,0.1555,1643.8566,2.138,1.2554,71.6903,1.1525,78.0911,0.4006,224.66299999999998,1.4218,-8.2474,36.5952,10.6833,0.0,39.1989,2.1495,1.662,57.4882,1904.733,66.7882,33.2118,0.0721,0.0188,1.0279,0.0567,6.0542,2016-04-27
138,002130,沃尔核材,0.04,100.0,,1.21,,2052.68,48.37,,04-30,1.2,6.03,31.0603,20.5268,0.036000000000000004,340.2762,0.5976,0.6408,140.4494,0.8603,104.6147,0.2765,325.4973,2.0593,49.8673,12.9358,28.1894,100.0,13.2687,0.8854,0.6797,20.5916,215.6146,43.6597,56.3403,-0.0507,-0.0044,-0.8509,-0.0078,-1.2062,2016-04-27
139,002130,沃尔核材,0.04,100.0,,1.21,,2052.68,48.37,,04-30,1.2,6.03,31.0603,20.5268,0.036000000000000004,340.2762,0.5976,0.6408,140.4494,0.8603,104.6147,0.2765,325.4973,2.0593,49.8673,12.9358,28.1894,100.0,13.2687,0.8854,0.6797,20.5916,215.6146,43.6597,56.3403,-0.0507,-0.0044,-0.8509,-0.0078,-1.2062,2016-04-27
140,600776,东方通信,0.01,-40.52,,0.57,,1685.15,-40.53,,04-30,0.56,2.77,12.5805,16.8515,0.0134,608.1223,0.4841,0.7941,113.3359,0.8074,111.4689,0.2065,435.8354,11.9478,-41.3144,2.7635,5.1707,-40.5248,2.8169,4.3322,3.3282,66.6984,2172.4739,80.8134,19.1866,-0.4006,-0.0653,-14.9674,-0.3404,-35.8893,2016-04-27
141,600776,东方通信,0.01,-40.52,,0.57,,1685.15,-40.53,,04-30,0.56,2.77,12.5805,16.8515,0.0134,608.1223,0.4841,0.7941,113.3359,0.8074,111.4689,0.2065,435.8354,11.9478,-41.3144,2.7635,5.1707,-40.5248,2.8169,4.3322,3.3282,66.6984,2172.4739,80.8134,19.1866,-0.4006,-0.0653,-14.9674,-0.3404,-35.8893,2016-04-27
142,603969,银龙股份,0.01,-92.31,,0.39,,583.75,-74.04,,04-30,0.38,3.28,19.2147,5.8375,0.0145,177.5518,0.4438,0.3616,248.8938,0.9921,90.7167,0.1488,604.8387,-41.5707,-78.6369,5.6447,-4.691,-92.3077,5.7092,29.4038,25.4736,1168.3963,-403.2522,95.7757,4.2243,0.0579,0.0065,1.9929,0.1531,25.6878,2016-04-27
143,603969,银龙股份,0.01,-92.31,,0.39,,583.75,-74.04,,04-30,0.38,3.28,19.2147,5.8375,0.0145,177.5518,0.4438,0.3616,248.8938,0.9921,90.7167,0.1488,604.8387,-41.5707,-78.6369,5.6447,-4.691,-92.3077,5.7092,29.4038,25.4736,1168.3963,-403.2522,95.7757,4.2243,0.0579,0.0065,1.9929,0.1531,25.6878,2016-04-27
